ano,aluno_anon,codigo_unidade,nome_unidade,opcao_primeiro_registro,data_primeiro_registro
2025,aluno_0108120,9028,CP CRECHE COMUNITÁRIA ALÉM DO ARCO-ÍRIS,3,2024-12-12 08:22:19.217
2025,aluno_0108120,918616,CM PADRE VALTER DA COSTA SANTOS,5,2024-12-12 08:22:19.217
2025,aluno_0108120,918810,EDI DOM BOSCO,2,2024-12-12 08:22:19.217
2025,aluno_0108120,918817,EDI PROFESSORA EUGENIA DE ALMEIDA AZEVEDO,1,2024-12-12 08:22:19.217
2025,aluno_0108120,918818,EDI FRANCISCO JOSÉ DE MORAES,4,2024-12-12 08:22:19.217
2025,aluno_0108123,3012,CP CRECHE MÃE DO DIVINO SALVADOR,1,2024-12-16 16:01:48.347
2025,aluno_0108123,3025,CP CENTRO CULTURAL EDUCAR - UNIDADE II,3,2024-12-16 16:01:48.347
2025,aluno_0108123,3028,CP ESTRELINHA DO MAR,2,2024-12-16 16:01:48.347
2025,aluno_0108124,107606,CM FRANCISCO ALVES,1,2025-02-04 13:28:58.303
2025,aluno_0108124,107609,CM VASQUINHO,1,2024-12-18 11:53:36.300
2025,aluno_0108125,10022,CP ASSOCIAÇÃO DE MORADORES E AMIGOS DO PARQUE ESTORIL - AMAPE,1,2025-05-09 10:19:51.397
2025,aluno_0108134,6007,CP CRECHE ABRINDO PORTAS,3,2024-12-16 14:24:13.467
2025,aluno_0108134,625611,CM ZILKA SALABERRY,2,2024-12-16 14:24:13.467
2025,aluno_0108134,625612,CM YEDDA MARQUES LAMOUNIER DE ANDRADE MACIEL,1,2024-12-16 14:24:13.467
2025,aluno_0108136,7001,CP CRECHE NOVO PALMARES,5,2024-12-16 09:21:49.163
2025,aluno_0108136,7002,CP CRECHE CANTINHO FELIZ,2,2024-12-16 09:21:49.163
2025,aluno_0108136,7015,CP CRECHE CANTINHO FELIZ II,1,2024-12-16 09:21:49.163
2025,aluno_0108136,7043,CP ESPAÇO DE EDUCAÇÃO INFANTIL PEQUENO APRENDIZ,4,2024-12-16 09:21:49.163
2025,aluno_0108136,724809,"EDI UGOCIONE JOSÉ DE MEDEIROS ""SEU UGO""",3,2024-12-16 09:21:49.163
2025,aluno_0108137,5005,CP CRECHE APÓSTOLO SÃO PEDRO,3,2024-12-11 10:21:42.767
2025,aluno_0108137,514608,CM JOSEPH BARBERA,1,2024-12-11 10:21:42.767
2025,aluno_0108137,515613,CM MANOEL DA ROCHA APRISCO,2,2024-12-11 10:21:42.767
2025,aluno_0108138,918834,EDI ENGENHEIRA ELAINE MONSORES PIRES,1,2024-12-13 11:44:21.530
2025,aluno_0108139,918834,EDI ENGENHEIRA ELAINE MONSORES PIRES,1,2024-12-13 11:44:14.660
2025,aluno_0108142,1019803,EDI LARYSSA SILVA MARTINS,1,2024-12-11 10:20:36.707
2025,aluno_0108144,3030,CP CRECHE TIO KITO,1,2024-12-16 16:00:49.547
2025,aluno_0108144,313606,CM CANTINHO DO QUETO,2,2024-12-16 16:00:49.547
2025,aluno_0108146,6001,CP ESCOLA PATRONATO NOSSA SENHORA DE NAZARÉ,3,2024-12-17 10:20:53.150
2025,aluno_0108146,6003,CP CRECHE NOSSO LAR,2,2024-12-17 10:20:53.150
2025,aluno_0108146,6005,CP CRECHE DON GUANELLA,1,2024-12-17 10:20:53.150
2025,aluno_0108146,6009,CP CENTRO EDUCACIONAL NOSSA SENHORA APARECIDA,5,2024-12-17 10:20:53.150
2025,aluno_0108146,6016,CP CRECHE NOSSO LAR II,4,2024-12-17 10:20:53.150
2025,aluno_0108148,817504,CIEP ANTONIO EVARISTO DE MORAES,3,2024-12-13 16:25:47.437
2025,aluno_0108148,817605,CM MANÉ GARRINCHA II,2,2024-12-13 16:25:47.437
2025,aluno_0108148,817808,EDI PROFESSOR ANTONIO FLAVIO PIERUCCI,1,2024-12-13 16:25:47.437
2025,aluno_0108152,1019801,EDI SARGENTO IZO GOMES PATRÍCIO,1,2024-12-12 08:24:27.080
2025,aluno_0108152,1019815,EDI JOÃO CORRÊA,2,2024-12-12 08:24:27.080
2025,aluno_0108153,918613,CM PROFESSORA FLORA SANTINA FERRARI BRAZ,2,2024-12-16 23:22:14.760
2025,aluno_0108153,918619,CM RAUL CORTEZ,3,2024-12-16 23:22:14.760
2025,aluno_0108153,918825,EDI PROFESSORA TERESINHA DE JESUS SIQUEIRA BROWN,1,2024-12-16 23:22:14.760
2025,aluno_0108154,6013,CP CRECHE COMUNITÁRIA AQUARELA,1,2024-12-11 10:27:31.137
2025,aluno_0108154,622202,CIEP GENERAL AUGUSTO CESAR SANDINO,2,2024-12-11 10:27:31.137
2025,aluno_0108158,4010,CP CRECHE COMUNITÁRIA SAGRADO CORAÇÃO DE MARIA,1,2024-12-12 08:23:58.033
2025,aluno_0108158,4014,CP CRECHE SAGRADO CORAÇÃO DE MARIA E SANTO ANTÔNIO,3,2024-12-12 08:23:58.033
2025,aluno_0108158,430604,CM MONTEIRO LOBATO,2,2024-12-12 08:23:58.033
2025,aluno_0108159,10076,CP ESPAÇO DE DESENVOLVIMENTO MÃE GAIA - UNIDADE I,1,2025-06-27 11:52:33.873
2025,aluno_0108162,7004,CP CASA EMILIEN LACAY,5,2024-12-11 09:07:45.963
2025,aluno_0108162,716601,CM OTÁVIO HENRIQUE DE OLIVEIRA,2,2024-12-11 09:07:45.963
2025,aluno_0108162,716803,EDI COMPOSITOR ROBERTO RIBEIRO,1,2024-12-11 09:07:45.963
2025,aluno_0108162,716812,EDI ESCRITORA CLARICE LISPECTOR,3,2024-12-11 09:07:45.963
2025,aluno_0108162,716822,EDI MARCELO PARENTE GOMES DE OLIVEIRA,4,2024-12-11 09:07:45.963
2025,aluno_0108163,625602,CM PROFESSORA JUREMA GOMES SAMPAIO DELFIM,3,2024-12-13 07:37:54.317
2025,aluno_0108163,625606,CM LUÍS DE SOUZA DA COSTA BARROS,4,2024-12-13 07:37:54.317
2025,aluno_0108163,625607,CM LUIZA DE BARROS DE SÁ FREIRE,2,2024-12-13 07:37:54.317
2025,aluno_0108163,625802,EDI WESLEY GUILBER RODRIGUES DE ANDRADE,5,2024-12-13 07:37:54.317
2025,aluno_0108163,625804,EDI PROFESSORA HELIA LÚCIA MORENO FERREIRA,1,2024-12-13 07:37:54.317
2025,aluno_0108164,7042,CP INSTITUTO EDUCACIONAL DIVA ALVES II,1,2024-12-13 12:08:41.957
2025,aluno_0108164,7045,CP JARDIM ESCOLA TURMINHA DA ARCA - JETA II,5,2024-12-13 12:08:41.957
2025,aluno_0108164,716609,CM RIO NOVO - RIO DAS FLORES,2,2024-12-13 12:08:41.957
2025,aluno_0108164,716807,EDI LEILA DINIZ,3,2024-12-13 12:08:41.957
2025,aluno_0108164,734601,CM LUZES DO AMANHÃ,4,2024-12-13 12:08:41.957
2025,aluno_0108166,1019602,CM SEMPRE VIDA ANTARES,1,2024-12-13 13:59:33.053
2025,aluno_0108166,1019829,EDI ERASMO CARLOS,2,2024-12-13 13:59:33.053
2025,aluno_0108166,1019830,EDI GAL COSTA,3,2024-12-13 13:59:33.053
2025,aluno_0108168,101601,CM LADEIRA DOS FUNCIONÁRIOS,1,2024-12-13 09:25:28.930
2025,aluno_0108168,101602,CM VIRGÍNIA LEMOS,5,2024-12-13 09:25:28.930
2025,aluno_0108168,101605,CM CLEMENTE FERREIRA,3,2024-12-13 09:25:28.930
2025,aluno_0108168,101606,CM QUINTA DO CAJU,2,2024-12-13 09:25:28.930
2025,aluno_0108168,101801,EDI PARQUE DA ALEGRIA,4,2024-12-13 09:25:28.930
2025,aluno_0108171,3014,CP CRECHE PLANTANDO O AMANHÃ,1,2024-12-16 22:08:22.490
2025,aluno_0108172,2058,CP NASCEER - NÚCLEO DE ASSIST. SOCIAL CULTURAL EDUC. ECOLÓGICO DA ROCINHA,1,2025-05-20 14:07:55.170
2025,aluno_0108175,1019612,CM DANIELA PEREZ,1,2024-12-13 14:06:07.350
2025,aluno_0108176,918808,EDI PROFESSORA MARTA REGINA PERROTA,1,2024-12-17 12:20:13.317
2025,aluno_0108176,918822,EDI PROFESSOR ANDRÉ LUIZ GILS,2,2024-12-17 12:20:13.317
2025,aluno_0108177,7002,CP CRECHE CANTINHO FELIZ,1,2024-12-11 09:04:51.137
2025,aluno_0108182,430604,CM MONTEIRO LOBATO,1,2024-12-18 14:21:13.270
2025,aluno_0108184,10028,CP CRECHE CASULO AGOSTINHO - VERIDIANA,1,2024-12-13 13:53:37.670
2025,aluno_0108184,10054,CP CRECHE COMUNITÁRIA AQUARELA DO SABER,4,2024-12-13 13:53:37.670
2025,aluno_0108184,10067,CP CRECHE COMUNITÁRIA ARCA DE NOÉ,2,2024-12-13 13:53:37.670
2025,aluno_0108184,1019630,CM ESTRELA DALVA,3,2024-12-13 13:53:37.670
2025,aluno_0108185,7042,CP INSTITUTO EDUCACIONAL DIVA ALVES II,1,2024-12-12 09:33:53.543
2025,aluno_0108185,716812,EDI ESCRITORA CLARICE LISPECTOR,3,2024-12-12 09:33:53.543
2025,aluno_0108185,716814,EDI PROFESSORA EMILIA MARIA VIEIRA DE OLIVEIRA,2,2024-12-12 09:33:53.543
2025,aluno_0108186,7004,CP CASA EMILIEN LACAY,2,2024-12-12 09:32:03.813
2025,aluno_0108186,7036,CP CAAD UNIVERSO ENCANTADO,3,2024-12-12 09:32:03.813
2025,aluno_0108186,716821,EDI MEDALHISTA PARALÍMPICO FELIPE DE SOUZA GOMES,1,2024-12-12 09:32:03.813
2025,aluno_0108187,5013,CP CENTRO EDUCACIONAL SOMAR,1,2024-12-13 11:35:14.180
2025,aluno_0108187,5014,CP AEMMAC - MARECHAL HERMES,2,2024-12-13 11:35:14.180
2025,aluno_0108187,515607,CM MANÉ GARRINCHA I,3,2024-12-13 11:35:14.180
2025,aluno_0108188,4042,CP CENTRO CULTURAL PEDACINHO DO CÉU,1,2025-07-01 15:13:24.263
2025,aluno_0108189,3012,CP CRECHE MÃE DO DIVINO SALVADOR,2,2024-12-16 22:45:52.680
2025,aluno_0108189,3028,CP ESTRELINHA DO MAR,3,2024-12-16 22:45:52.680
2025,aluno_0108189,3041,CP CENTRO DE DESENVOLVIMENTO INFANTIL ESPELHO D'AGUA,1,2024-12-16 22:45:52.680
2025,aluno_0108189,313809,EDI ESCULTORA LYGIA CLARK,4,2024-12-16 22:45:52.680
2025,aluno_0108189,716818,EDI PROFESSORA CLÁUDIA PIRES CONTINO DA SILVA,1,2024-12-16 22:45:52.730
2025,aluno_0108190,1019831,EDI PROFESSORA MARIA MESQUITA DE SIQUEIRA,1,2024-12-19 14:32:36.210
2025,aluno_0108193,5002,CP CRECHE EFFATÁ,1,2025-02-04 08:56:14.613
2025,aluno_0108196,101606,CM QUINTA DO CAJU,1,2024-12-11 08:49:03.453
2025,aluno_0108198,10044,CP CRECHE COMUNITÁRIA MAGIA DA CRIANÇA,1,2025-03-20 13:37:41.270
2025,aluno_0108200,1026604,CM JOSEPHA FERREIRA DA COSTA,1,2024-12-13 12:58:07.017
2025,aluno_0108200,9029,CP INSTITUTO CRECHE DO PAPAI,1,2024-12-13 12:58:06.983
2025,aluno_0108201,817810,EDI VILA DO VINTÉM,1,2025-02-12 18:29:08.443
2025,aluno_0108202,3009,CP CRECHE COMUNITÁRIA JOÃO FERREIRA,1,2025-09-03 14:03:14.513
2025,aluno_0108205,9003,CP CRECHE SÃO JORGE,1,2024-12-11 10:28:24.260
2025,aluno_0108205,9010,CP CRECHE JARDIM ESCOLA RIO DA PRATA,2,2024-12-11 10:28:24.260
2025,aluno_0108207,11006,CP CRECHE CASULO DO DENDÊ,5,2024-12-11 10:14:26.990
2025,aluno_0108207,1120602,CM CORA CORALINA,4,2024-12-11 10:14:26.990
2025,aluno_0108207,1120604,CM MARIA ARMINDA F. SOUZA AGUIAR,1,2024-12-11 10:14:26.990
2025,aluno_0108207,1120802,EDI NEUSA MARIA GOULART BRIZOLA,2,2024-12-11 10:14:26.990
2025,aluno_0108207,1120804,EDI PROFESSORA ANNA MARIA JESUS CONCEICAO,3,2024-12-11 10:14:26.990
2025,aluno_0108211,3040,CP ASSOCIAÇÃO CRESCENCIO UNIDADE II,1,2025-08-27 10:21:28.620
2025,aluno_0108214,2003,CP CENTRO COMUNITÁRIO DA RUA UM UNIÃO FAZ A FORÇA,1,2025-10-09 15:36:11.250
2025,aluno_0108216,5014,CP AEMMAC - MARECHAL HERMES,1,2025-03-26 08:30:17.220
2025,aluno_0108216,833603,CM SILVEIRINHA,1,2025-03-14 13:45:54.380
2025,aluno_0108217,514606,CM ACALANTO,1,2025-03-06 07:18:29.687
2025,aluno_0108218,7011,CP CRECHE RITA ALEXANDRINA FERREIRA,1,2024-12-11 09:12:36.033
2025,aluno_0108218,7017,CP CRECHE RAIMUNDA NONATA DA SILVA,2,2024-12-11 09:12:36.033
2025,aluno_0108219,6001,CP ESCOLA PATRONATO NOSSA SENHORA DE NAZARÉ,2,2024-12-12 09:30:41.520
2025,aluno_0108219,6003,CP CRECHE NOSSO LAR,1,2024-12-12 09:30:41.520
2025,aluno_0108219,6013,CP CRECHE COMUNITÁRIA AQUARELA,5,2024-12-12 09:30:41.520
2025,aluno_0108219,622202,CIEP GENERAL AUGUSTO CESAR SANDINO,4,2024-12-12 09:30:41.520
2025,aluno_0108219,622603,CM YARA AMARAL,3,2024-12-12 09:30:41.520
2025,aluno_0108220,7039,CP CRECHE JARDIM CLARICE,1,2024-12-13 12:00:12.500
2025,aluno_0108220,716601,CM OTÁVIO HENRIQUE DE OLIVEIRA,3,2024-12-13 12:00:12.500
2025,aluno_0108220,716609,CM RIO NOVO - RIO DAS FLORES,5,2024-12-13 12:00:12.500
2025,aluno_0108220,716812,EDI ESCRITORA CLARICE LISPECTOR,4,2024-12-13 12:00:12.500
2025,aluno_0108220,716822,EDI MARCELO PARENTE GOMES DE OLIVEIRA,2,2024-12-13 12:00:12.500
2025,aluno_0108222,817810,EDI VILA DO VINTÉM,1,2025-03-24 11:55:09.387
2025,aluno_0108225,4010,CP CRECHE COMUNITÁRIA SAGRADO CORAÇÃO DE MARIA,1,2025-04-04 09:26:54.313
2025,aluno_0108229,515606,CM JOSUÉ DE CASTRO,1,2024-12-18 14:57:11.807
2025,aluno_0108231,329801,EDI DONA LINDU,1,2024-12-11 09:40:43.983
2025,aluno_0108231,4030,CP CRECHE VALE DO SOL II,1,2024-12-11 09:40:44.037
2025,aluno_0108235,9010,CP CRECHE JARDIM ESCOLA RIO DA PRATA,1,2024-12-11 10:22:01.990
2025,aluno_0108236,8009,CP ASSOCIAÇÃO RECREATIVA PINGUINHO DE GENTE,5,2024-12-13 16:25:45.477
2025,aluno_0108236,8018,CP CRECHE COMUNITÁRIA ESTRELINHA,4,2024-12-13 16:25:45.477
2025,aluno_0108236,817504,CIEP ANTONIO EVARISTO DE MORAES,3,2024-12-13 16:25:45.477
2025,aluno_0108236,817605,CM MANÉ GARRINCHA II,2,2024-12-13 16:25:45.477
2025,aluno_0108236,817808,EDI PROFESSOR ANTONIO FLAVIO PIERUCCI,1,2024-12-13 16:25:45.477
2025,aluno_0108237,7034,CP INSTITUTO EDUCACIONAL DIVA ALVES,1,2024-12-11 09:25:25.480
2025,aluno_0108237,716813,EDI PROFESSORA KENIA MENDES DOS SANTOS,2,2024-12-11 09:25:25.480
2025,aluno_0108243,8013,CP CENTRO EDUCACIONAL LUIZA,1,2024-12-13 13:35:11.593
2025,aluno_0108243,8019,CP ESCOLA COMUNITÁRIA JARDIM ARCO-ÍRIS - UNIDADE II,2,2024-12-13 13:35:11.593
2025,aluno_0108243,817810,EDI VILA DO VINTÉM,3,2024-12-13 13:35:11.593
2025,aluno_0108244,817807,EDI MARIA DO CARMO SOUZA PIRAN,1,2024-12-13 08:24:37.067
2025,aluno_0108251,7035,CP AEMMAC - ANIL,5,2024-12-13 08:29:45.387
2025,aluno_0108251,7039,CP CRECHE JARDIM CLARICE,1,2024-12-13 08:29:45.387
2025,aluno_0108251,716601,CM OTÁVIO HENRIQUE DE OLIVEIRA,2,2024-12-13 08:29:45.387
2025,aluno_0108251,716814,EDI PROFESSORA EMILIA MARIA VIEIRA DE OLIVEIRA,3,2024-12-13 08:29:45.387
2025,aluno_0108251,716819,EDI PROFESSORA NORMA ANDRADE NOGUEIRA,4,2024-12-13 08:29:45.387
2025,aluno_0108252,817802,EDI PROFESSOR REINALDO JOSÉ DE ARAGÃO BARBOSA,2,2024-12-17 15:24:51.513
2025,aluno_0108252,817807,EDI MARIA DO CARMO SOUZA PIRAN,1,2024-12-17 15:24:51.513
2025,aluno_0108253,209803,EDI PROFESSORA SUELY DE PINHO CAVALCANTE,1,2024-12-16 17:13:52.830
2025,aluno_0108255,716601,CM OTÁVIO HENRIQUE DE OLIVEIRA,2,2024-12-13 12:11:50.517
2025,aluno_0108255,716819,EDI PROFESSORA NORMA ANDRADE NOGUEIRA,3,2024-12-13 12:11:50.517
2025,aluno_0108255,716822,EDI MARCELO PARENTE GOMES DE OLIVEIRA,1,2024-12-13 12:11:50.517
2025,aluno_0108258,6001,CP ESCOLA PATRONATO NOSSA SENHORA DE NAZARÉ,3,2024-12-12 09:31:06.230
2025,aluno_0108258,6003,CP CRECHE NOSSO LAR,2,2024-12-12 09:31:06.230
2025,aluno_0108258,6009,CP CENTRO EDUCACIONAL NOSSA SENHORA APARECIDA,1,2024-12-12 09:31:06.230
2025,aluno_0108259,9013,CP CRECHE COMUNITÁRIA SOL DO SABER,5,2024-12-12 16:26:26.510
2025,aluno_0108259,9046,CP CRECHE COMUNITÁRIA URSINHO PIMPÃO,3,2024-12-12 16:26:26.510
2025,aluno_0108259,918613,CM PROFESSORA FLORA SANTINA FERRARI BRAZ,2,2024-12-12 16:26:26.510
2025,aluno_0108259,918825,EDI PROFESSORA TERESINHA DE JESUS SIQUEIRA BROWN,4,2024-12-12 16:26:26.510
2025,aluno_0108259,918836,EDI MEDALHISTA OLÍMPICO RAFAEL CARLOS DA SILVA,1,2024-12-12 16:26:26.510
2025,aluno_0108260,7018,CP CRECHE SANT ANA IRMÃ ANCILA,2,2024-12-13 11:26:26.083
2025,aluno_0108260,7037,CP CAAD UNIVERSO DA CRIANÇA,1,2024-12-13 11:26:26.083
2025,aluno_0108261,10028,CP CRECHE CASULO AGOSTINHO - VERIDIANA,1,2024-12-17 08:28:20.117
2025,aluno_0108261,10067,CP CRECHE COMUNITÁRIA ARCA DE NOÉ,2,2024-12-17 08:28:20.117
2025,aluno_0108262,9017,CP ESPAÇO CRESCER,1,2024-12-19 08:51:41.630
2025,aluno_0108263,918833,EDI PROFESSOR WILSON CHOERI,1,2024-12-11 10:15:50.617
2025,aluno_0108264,5001,CP ASSOCIAÇÃO AMIGOS DA CRIANÇA - CRECHE ROCHA MIRANDA,2,2024-12-13 12:03:58.610
2025,aluno_0108264,5015,CP AEMMAC - ROCHA MIRANDA,1,2024-12-13 12:03:58.610
2025,aluno_0108267,10052,CP CRECHE COMUNITÁRIA DEUS É FIEL - UNIDADE VII,3,2024-12-16 22:53:45.363
2025,aluno_0108267,10073,CP NINHO CARIOCA,2,2024-12-16 22:53:45.363
2025,aluno_0108267,1026807,EDI ALFREDO FERNANDO VAZ GUIMARÃES JÚNIOR,1,2024-12-16 22:53:45.363
2025,aluno_0108269,6017,CP CRECHE JOÃO E MARIA,1,2024-12-11 10:21:09.157
2025,aluno_0108269,833603,CM SILVEIRINHA,3,2024-12-11 10:21:09.120
2025,aluno_0108269,833803,EDI FREI ORLANDO,1,2024-12-11 10:21:09.120
2025,aluno_0108269,833805,EDI DEODORO,2,2024-12-11 10:21:09.120
2025,aluno_0108274,918605,CM SEMPRE VIDA PROFESSORA EUGENIA MARIA VELOSO MARCHESE,1,2024-12-18 16:11:35.497
2025,aluno_0108276,3012,CP CRECHE MÃE DO DIVINO SALVADOR,1,2024-12-18 08:42:44.560
2025,aluno_0108276,3028,CP ESTRELINHA DO MAR,3,2024-12-18 08:42:44.560
2025,aluno_0108276,3041,CP CENTRO DE DESENVOLVIMENTO INFANTIL ESPELHO D'AGUA,2,2024-12-18 08:42:44.560
2025,aluno_0108276,817603,CM DENTE DE LEITE,1,2025-08-25 10:39:18.540
2025,aluno_0108278,918605,CM SEMPRE VIDA PROFESSORA EUGENIA MARIA VELOSO MARCHESE,1,2024-12-18 16:11:35.373
2025,aluno_0108279,10022,CP ASSOCIAÇÃO DE MORADORES E AMIGOS DO PARQUE ESTORIL - AMAPE,4,2024-12-12 09:31:14.580
2025,aluno_0108279,10026,CP CRECHE E ESCOLA COMUNITÁRIA GENTE BAIXINHA I,1,2024-12-12 09:31:14.580
2025,aluno_0108279,10057,CP CENTRO CULTURAL MONTESSORI - PACIÊNCIA,2,2024-12-12 09:31:14.580
2025,aluno_0108279,1019603,CM JARDIM DOS VIEIRAS,3,2024-12-12 09:31:14.580
2025,aluno_0108280,431602,CM BARBOSA LIMA SOBRINHO,1,2024-12-19 09:22:29.803
2025,aluno_0108280,431605,CM SEMPRE VIDA DIQUE,2,2024-12-19 09:22:29.803
2025,aluno_0108283,10026,CP CRECHE E ESCOLA COMUNITÁRIA GENTE BAIXINHA I,5,2024-12-11 10:19:55.457
2025,aluno_0108283,1019606,CM TRINTA E UM DE OUTUBRO,3,2024-12-11 10:19:55.457
2025,aluno_0108283,1019607,CM ADALTO BASTOS,4,2024-12-11 10:19:55.457
2025,aluno_0108283,1019612,CM DANIELA PEREZ,1,2024-12-11 10:19:55.457
2025,aluno_0108283,1019613,CM DJANIRA MARIA RAMOS,2,2024-12-11 10:19:55.457
2025,aluno_0108285,716613,CM MARIA DA CONCEIÇÃO SILVEIRA DE CARVALHO,2,2025-06-23 16:06:13.453
2025,aluno_0108285,716813,EDI PROFESSORA KENIA MENDES DOS SANTOS,1,2025-06-23 16:06:13.453
2025,aluno_0108285,716820,EDI MEDALHISTA OLÍMPICA ÁGATHA BEDNARCZUK RIPPEL,5,2025-06-23 16:06:13.453
2025,aluno_0108285,724605,CM SEBASTIÃO BERNARDES DE SOUZA PRATA,3,2025-06-23 16:06:13.453
2025,aluno_0108285,724606,CM ROGÉRIO CARDOSO FURTADO,4,2025-06-23 16:06:13.453
2025,aluno_0108286,4027,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL IV,1,2024-12-11 10:22:27.080
2025,aluno_0108287,716607,CM EMÍLIA JOANA DA FONSECA MARQUES,2,2024-12-12 17:53:51.610
2025,aluno_0108287,716608,CM IRMÃ DULCE,1,2024-12-12 17:53:51.610
2025,aluno_0108288,7040,CP CRECHE VALE DO SOL PRAÇA SECA,1,2024-12-13 12:06:34.027
2025,aluno_0108288,716815,EDI EVARISTO DA VEIGA,1,2025-04-04 16:18:02.827
2025,aluno_0108289,10084,CP CRECHE COMUNITÁRIA AQUARELA DO SABER (GUARATIBA),1,2024-12-11 10:25:30.050
2025,aluno_0108289,9029,CP INSTITUTO CRECHE DO PAPAI,2,2024-12-11 10:25:30.120
2025,aluno_0108289,918824,EDI ALBERTO FERREIRA PINTO,1,2024-12-11 10:25:30.120
2025,aluno_0108290,2004,CP AÇÃO SOCIAL PADRE ANCHIETA - ASPA,1,2024-12-12 09:32:22.360
2025,aluno_0108290,2036,CP CRECHE BERÇÁRIO MARIA HELENA DA ROCINHA,3,2024-12-12 09:32:22.360
2025,aluno_0108290,2040,CP CRECHE MARIA MARIA,5,2024-12-12 09:32:22.360
2025,aluno_0108290,2041,CP CRECHE E PRÉ-ESCOLA COMUNITÁRIA DO 199 PINGO DE GENTE,4,2024-12-12 09:32:22.360
2025,aluno_0108290,2054,CP UNIÃO DE MULHERES PRO-MELHORAMENTO DA ROUPA SUJA,2,2024-12-12 09:32:22.360
2025,aluno_0108292,4024,CP CRECHE VALE DO SOL,1,2024-12-12 09:31:12.773
2025,aluno_0108292,4029,CP SOLZINHO,2,2024-12-12 09:31:12.773
2025,aluno_0108292,410807,EDI PROFESSORA TANIA DA ROCHA CORREA,3,2024-12-12 09:31:12.773
2025,aluno_0108293,4040,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL X,1,2024-12-18 10:01:49.990
2025,aluno_0108293,431602,CM BARBOSA LIMA SOBRINHO,3,2024-12-18 10:01:49.990
2025,aluno_0108293,431605,CM SEMPRE VIDA DIQUE,2,2024-12-18 10:01:49.990
2025,aluno_0108294,10024,CP CRECHE COMUNITÁRIA MUNDO ENCANTADO DA CRIANÇA,1,2025-03-24 11:16:40.743
2025,aluno_0108295,7013,CP ESPAÇO DE EDUCAÇÃO INFANTIL CIDADE DE DEUS,1,2024-12-11 09:13:42.337
2025,aluno_0108295,734601,CM LUZES DO AMANHÃ,3,2024-12-11 09:13:42.337
2025,aluno_0108295,734801,EDI JARDIM DO AMANHÃ,2,2024-12-11 09:13:42.337
2025,aluno_0108295,734803,EDI ANA CAROLINA PACHECO DA SILVA,5,2024-12-11 09:13:42.337
2025,aluno_0108295,734804,EDI MARIA BERALDA,4,2024-12-11 09:13:42.337
2025,aluno_0108297,716601,CM OTÁVIO HENRIQUE DE OLIVEIRA,1,2024-12-13 12:12:30.517
2025,aluno_0108297,716609,CM RIO NOVO - RIO DAS FLORES,2,2024-12-13 12:12:30.517
2025,aluno_0108297,716812,EDI ESCRITORA CLARICE LISPECTOR,4,2024-12-13 12:12:30.517
2025,aluno_0108297,716814,EDI PROFESSORA EMILIA MARIA VIEIRA DE OLIVEIRA,3,2024-12-13 12:12:30.517
2025,aluno_0108297,734801,EDI JARDIM DO AMANHÃ,5,2024-12-13 12:12:30.517
2025,aluno_0108299,8018,CP CRECHE COMUNITÁRIA ESTRELINHA,1,2024-12-16 16:47:21.207
2025,aluno_0108299,817803,EDI JOSÉ EPHIM MINDLIN,3,2024-12-16 16:47:21.207
2025,aluno_0108299,817815,EDI SENHOR JOÃO GOMES,2,2024-12-16 16:47:21.207
2025,aluno_0108302,7002,CP CRECHE CANTINHO FELIZ,2,2024-12-13 11:16:46.250
2025,aluno_0108302,7044,CP CRECHE AMOR DE MÃE,1,2024-12-13 11:16:46.250
2025,aluno_0108302,724801,EDI MILENA SANTOS NASCIMENTO,3,2024-12-13 11:16:46.250
2025,aluno_0108302,724806,EDI PROFESSORA RUTH CARDOSO,4,2024-12-13 11:16:46.250
2025,aluno_0108302,724807,EDI CARMEN MIRANDA,5,2024-12-13 11:16:46.250
2025,aluno_0108303,918838,EDI EUSTORGIO WANDERLEY,1,2024-12-16 23:34:02.133
2025,aluno_0108304,817603,CM DENTE DE LEITE,2,2024-12-17 15:40:37.600
2025,aluno_0108304,817604,CM DRAMATURGO ALFREDO DE FREITAS DIAS GOMES,1,2024-12-17 15:40:37.600
2025,aluno_0108304,817617,CM JOSÉ MANOEL IBARRA PEREZ,3,2024-12-17 15:40:37.600
2025,aluno_0108306,3003,CP CASA SÃO ROQUE,1,2024-12-11 08:35:08.440
2025,aluno_0108307,10030,CP INSTITUTO AVELINO - GUARATIBA,3,2024-12-16 22:55:26.053
2025,aluno_0108307,10063,CP CRECHE COMUNITÁRIA UNIVERSO INFANTIL,2,2024-12-16 22:55:26.053
2025,aluno_0108307,1026810,EDI ALCEBÍADES FRANCISCO ROSA,1,2024-12-16 22:55:26.053
2025,aluno_0108308,4015,CP ESPAÇO DE EDUCAÇÃO INFANTIL VILA DO JOÃO,1,2024-12-18 14:17:13.880
2025,aluno_0108308,430602,CM VILA PINHEIRO,2,2024-12-18 14:17:13.880
2025,aluno_0108308,430603,CM TIO MÁRIO,3,2024-12-18 14:17:13.880
2025,aluno_0108308,430811,EDI MEDALHISTA OLÍMPICO WILLIAM PEIXOTO ARJONA,4,2024-12-18 14:17:13.880
2025,aluno_0108308,430812,EDI MEDALHISTA OLÍMPICO EDER FRANCIS CARBONERA,5,2024-12-18 14:17:13.880
